review_id,Username,Address,Rating,Language,ID_clause,Clause,topic,code,topic_name
62611,Stephen S,VinWonders Nha Trang,2,en,62611.a,Spent about 1 and 1/2 hours there.,10,VE,Visit Evaluation
34580,G Whizz,Lake of the Restored Sword,4,en,34580.a,"Hoan Kiem Lake is wonderful both in the morning and at night, and each visit gives a different feeling.",5,LC,Local Consumption
11337,linda yulianti,Cu Chi Tunnel,4,en,11337.a,Interesting. The silent witness how Viet Cong army under Ho Chi Minh leadership fight for Vietnam independence and captured Saigon from American intervention.,7,UH,Urban Heritage
40892,Nazanin R,Notre Dame Cathedral of Saigon,3,en,40892.a,"As of March 2026, the cathedral is under renovation and closed to visitors.",2,SE,Service Experience
17093,87larisab,Fairy Stream,5,fr,17093.c,Do it if you have the opportunity.,10,VE,Visit Evaluation
54833,Jacky P,Temple Of Literature,3,en,54833.c,Well-maintained site located in the middle of the city.,7,UH,Urban Heritage
62203,Espen,VinWonders Nha Trang,4,en,62203.k,Baboons have hemoroids on hemoroids.,10,VE,Visit Evaluation
64958,theo Quaranta,VinWonders Phu Quoc,1,fr,64958.n,We do not recommend the park until this policy discriminates against those with vision problems is changed.,3,RA,Recreational Activities
42603,Terry A,Notre Dame Cathedral of Saigon,2,en,42603.d,In my opinion not worth a visit.,10,VE,Visit Evaluation
22699,boooobi,Ho Chi Minh's Mausoleum,1,en,22699.a,"Because in the afternoon, when we were there, it was closed, which we only found out from a local at the locked door.",2,SE,Service Experience
34237,Phan Nguyen,Lake of the Restored Sword,4,vi,34237.c,"The administration, the authorities should check, and if this behavior is wrong, it takes serious trauma to avoid worms that are rich in soup, only for the sake of small gains that undermine the image in which the capital’s special victory and country prevails.",10,VE,Visit Evaluation
2479,Indrajit,Ba Na Hills,5,en,2479.b,The Cable Car to the Hills was really scary.,3,RA,Recreational Activities
19196,Earth Wanderer,Golden Bridge,5,en,19196.d,Seeing the giant stone hands holding up the gold thread of a bridge amidst the clouds is an experience I will never forget.,4,CA,Cultural Attractions
31020,Anna B,Ha Long Bay,1,de,31020.h,but we would never want to book a boat trip with overnight stay again!,9,CT,Coastal Tourism
51777,Carlo V,Tam Coc-Bich Dong,4,en,51777.a,Beuatiful place where go on a boat on the river to see caves and rocks.,9,CT,Coastal Tourism
5085,Stefan Hyltoft,Ben Thanh Market,1,en,5085.b,We got scammed by a food vendor after we ordered soup and some dry pork flaps on sticks.,5,LC,Local Consumption
26309,alan_hodge,Hoi An Ancient Town,5,en,26309.f,Review of: Hoi An Ancient Town - Night Market Street Food Tours By Night,5,LC,Local Consumption
30419,carsten krause,Ha Long Bay,3,de,30419.a,"A breathtaking scenery, unfortunately, which is quite destroyed by mass tourism and the associated things. Hundreds of ships and boats daily.",8,TCr,Tourist Crowding
25567,Guy Dye,Hoi An Ancient Town,5,en,25567.d,Definitely a place worth visiting if you get the chance.,10,VE,Visit Evaluation
61382,Day Tran Quoc,Tra Su Cajuput Forest,1,vi,61382.a,The cost is too much for the workers.,10,VE,Visit Evaluation
1875,Vu Lan,An Bang Beach,1,vi,1875.c,"While the restaurant next to the price of 20,000 cans of coke, putting a drink on the table after a",1,TC,Travel Costs
48593,Natalya S,Po Nagar Cham Towers,2,en,48593.c,You can just look at photos from other travelers!,10,VE,Visit Evaluation
51713,Roam20716917383,Tam Coc-Bich Dong,4,en,51713.f,Book a place with a pool!!,10,VE,Visit Evaluation
13051,Stefano C,Cat Cat Village,4,it,13051.b,but the visit n is really worth it.,10,VE,Visit Evaluation
54146,YM2K,Temple Of Literature,4,en,54146.c,The landscaping is well done.,10,VE,Visit Evaluation
55024,ems_air1,Temple Of Literature,3,en,55024.a,"Temple was very nice, I didn't have a guide so I just went at my own pace, the gardens are very pretty and there is a lot of info about the history",12,HL,Historical Learning
45712,Summer,Po Nagar Cham Towers,5,en,45712.b,although the area around the towers is a bit sunny,4,CA,Cultural Attractions
2942,Not Quite Viet,Ba Na Hills,3,en,2942.z,"Food was ok, not terrible.",5,LC,Local Consumption
38670,TinaTravel17,Nha Trang Beach,3,en,38670.b,but what a shame that the beach is so dirty!!You have to pay for a sunbed and it starts from 50.000dong.,1,TC,Travel Costs
26538,PappanMajumdar,Hoi An Ancient Town,5,en,26538.bb,Then there are a slightly bigger ones with many lanterns which operate in another part of the river.,5,LC,Local Consumption
59684,MM0980,The Marble Mountains,3,de,59684.j,After the countless top reviews I had imagined the mountains more impressive.,0,EL,Experiential Landscape
51002,Antonio Tomas Lessa do Amaral,Saigon Central Post Office,2,en,51002.a,"Just a large not particularly nice building, most of it nowadays selling the usal plastic junk souvenirs at prices 2 or 3 times higher than the sidewalk sellers around town and also just outside the postoffice",1,TC,Travel Costs
6081,Thinh nguyen vu,Cai Rang Floating Market,4,en,6081.b,It a traditional market in Cần Thơ province,5,LC,Local Consumption
56971,Tim M,The Independence Palace,3,en,56971.b,Puppet regimes propped up by the US complete with Huey helicopter on the roof for a quick escape.,10,VE,Visit Evaluation
35401,oceanemn,Lake of the Restored Sword,2,en,35401.a,Not worth a look,10,VE,Visit Evaluation
6293,Phoebe,Cai Rang Floating Market,3,vi,6293.f,although I'm going from four o'clock in the morning and at five in the morning I'm hoping the market will grow and keep the floating market culture so that my children can see how beautiful Vietnam is.,5,LC,Local Consumption
5809,tùng nguyễn sơn,Cai Rang Floating Market,5,vi,5809.b,"It's about 5:00 a.m., 25 minutes in the morning.",10,VE,Visit Evaluation
30722,ChilliCat_Travels,Ha Long Bay,2,en,30722.z,The ash tray was not cleared at all during our trip.,10,VE,Visit Evaluation
38716,Evancity,Nha Trang Beach,3,en,38716.a,Stayed here for 5 nights.,10,VE,Visit Evaluation
49848,Wood77,Saigon Central Post Office,3,en,49848.b,This French structure has a beautiful ceiling.,10,VE,Visit Evaluation
20959,Alex Snowball,Ho Chi Minh's Mausoleum,4,en,20959.a,Good area to walk around and see.,10,VE,Visit Evaluation
44757,Karin L,Old Quarter,2,en,44757.d,Hanoi is a nightmare definitely.,10,VE,Visit Evaluation
38969,Jessica R,Nha Trang Beach,2,en,38969.g,however the tourism appeal is also lacking.,10,VE,Visit Evaluation
12444,Littleri0,Cu Chi Tunnel,1,en,12444.a,I have been to Cu Chi many years ago and found it fascinating!,12,HL,Historical Learning
53123,DH K,Tam Coc-Bich Dong,1,ko,53123.e,but they didn't even hold an umbrella for us.,10,VE,Visit Evaluation
22403,Wldflowrx,Ho Chi Minh's Mausoleum,1,en,22403.c,Regret paying to enter.,1,TC,Travel Costs
68443,Natalie9000,White Sand Dunes,1,en,68443.f,The view really isn't that great and the dunes are only in a very small area I.e the bit you're stood on so its not like you see dunes for miles!!,9,CT,Coastal Tourism
31316,Anjana,Japanese Bridge,5,en,31316.a,A complete fairy tale This Japanese bridge gives a feel of a fairy tale in the middle of the market street is this bridge for which one has to purchase a ticket if one needs to enter it.,5,LC,Local Consumption
16323,Antoni Mysona,Dragon Bridge,3,en,16323.c,"Around Christmas, expect limited viewing spots.",10,VE,Visit Evaluation
14622,Raymondale,Dragon Bridge,5,en,14622.e,"after the show, many visitor will take photos at the both side of the bridge, i also took some pics with the dragon head.the show only held on Saturday and Sunday night, if you want to see, make sure you come earlier to snag a good spot, cuz it might be very crowded.",8,TCr,Tourist Crowding
65029,Phil R,VinWonders Phu Quoc,1,fr,65029.a,"A DisneyLand version 0 For Chinese or Russians maybe and again... No, no, no, no, no.",10,VE,Visit Evaluation
33945,Hiếu Lê,Lake of the Restored Sword,5,vi,33945.a,"The neck of a thousand-year-old beauty surrounded by shaded green trees can walk, walk, and sit on the Lakes of the Sword, a fresh lake located in the center of Hanoi, not only a famous name but also a cultural symbol and historical image of the city.",7,UH,Urban Heritage
19595,Nino Calabrese,Golden Bridge,4,en,19595.a,Golden bridge was just ok The top of the mountain was unbelievable. Wow.,4,CA,Cultural Attractions
29126,aaDigital Solutions,Hue Imperial City,1,en,29126.c,"but their route is outside of the palace, they're not allowed even near any gate, thou they promised to stop near your requested site for u to take pictures with your love ones.",7,UH,Urban Heritage
33259,Werner r,Japanese Bridge,1,en,33259.e,"The actual value you get for the ""ticket"" (many fake tickets!",10,VE,Visit Evaluation
50499,Imhotep2,Saigon Central Post Office,2,en,50499.c,but packed with tourists and souvenir shoppers..Not worth a stop.,8,TCr,Tourist Crowding
21858,Arthur P,Ho Chi Minh's Mausoleum,3,en,21858.a,"We arrived at about 09H40 and joined a long queue, which was very fast moving.",8,TCr,Tourist Crowding
49269,Đức Ma,Saigon Central Post Office,5,en,49269.b,"Looking around, the architecture is very ancient, creating a very beautiful feature here.",4,CA,Cultural Attractions
29602,Thamaraiselvan G,Ha Long Bay,5,en,29602.d,Huh can't still get out of the fantastic experience I had,10,VE,Visit Evaluation
57682,TravelLoveMee,The Independence Palace,2,en,57682.c,Nothing great unless you are fan of the Vietnam history Ns need to understand the details of which historical meeting took place when and where etc.,12,HL,Historical Learning
39163,Sharnae,Nha Trang Beach,1,en,39163.d,They were skinny and dirty.The rhinos were kept in a larger enclosure,11,EC,Environmental Conditions
12684,Raymondale,Cat Cat Village,5,en,12684.c,"It is also a good opportunity to purchase some souvenirs and handicrafts from the craftsmen.i bought a leather wallet,which is a nice product,not expensive for me.there is a small waterfall inside,many people taking pics here.the scene is beautiful.before leaving here, I watched a minority people dance show,impressive!",1,TC,Travel Costs
52119,Jennie,Tam Coc-Bich Dong,3,en,52119.o,I ordered a pork noodle soup dish at,10,VE,Visit Evaluation
56031,Nicole Syriotis,The Independence Palace,5,en,56031.c,The exterior is striking,10,VE,Visit Evaluation
40734,JanBooks,Notre Dame Cathedral of Saigon,4,en,40734.c,"nevertheless, I still found it amazing to view with the convenience of the Post office building directly across the street -still in remarkable condition. Don’t miss them.",2,SE,Service Experience
27413,Dao Anh,Hue Imperial City,5,vi,27413.a,"The family is leaving at 4:00 p.m., so",10,VE,Visit Evaluation
31313,Kiran Manandhar,Japanese Bridge,5,en,31313.e,It basically shows Vietnamese olden way of life as well as different attires show.,3,RA,Recreational Activities
27959,Karolina S,Hue Imperial City,5,en,27959.e,I was extremely impressed with how well the preserved the place.,10,VE,Visit Evaluation
44475,Laura T,Old Quarter,3,en,44475.f,Get lost exploring the twisting narrow alleys,3,RA,Recreational Activities
4468,lizziebee1984,Ben Thanh Market,3,en,4468.a,"The building the markets are in is stuffy and on a hot humid day, you won’t want to be in there for too long.",10,VE,Visit Evaluation
62296,LiamHearne,VinWonders Nha Trang,3,en,62296.b,My kids enjoyed their day here,3,RA,Recreational Activities
14275,shaelyn eischen,Cat Cat Village,1,en,14275.a,"You have to pay to get in to the village to be pushed to buy everything in site, it’s just for Instagram pictures that they’re capitalizing on which is unfortunate. 150,000 dong for entrance fee.",1,TC,Travel Costs
34148,Emmanuel Dato,Lake of the Restored Sword,5,en,34148.f,but still a must visit if you are staying nearby.,10,VE,Visit Evaluation
41590,travelwithpam,Notre Dame Cathedral of Saigon,3,en,41590.a,All blocked off and nothing to see,10,VE,Visit Evaluation
17154,Marie,Fairy Stream,5,en,17154.e,Just say them' no' and also go more.,10,VE,Visit Evaluation
64949,Jenny Nhi Nguyen,VinWonders Phu Quoc,1,vi,64949.a,"The waiters are terrible, put money in the game to be watched by the warden, who is Vinwonders' face...",1,TC,Travel Costs
23382,Benrubi,Hoa Lo Prison,5,en,23382.c,you have to see the deplorable conditions and the limited amount of freedom they had,10,VE,Visit Evaluation
29379,Navigate48480835753,Ha Long Bay,5,en,29379.b,"Although the bay can get crowded with tourist boats, all go very slowly.",8,TCr,Tourist Crowding
60229,sai meghana tunikipati,The Marble Mountains,1,en,60229.a,Definitely not worth it. Too crowded.,8,TCr,Tourist Crowding
5026,ERTV,Ben Thanh Market,1,en,5026.e,"but then I realized no, these people are just so used to lying.",10,VE,Visit Evaluation
54883,Charles S,Temple Of Literature,3,en,54883.e,The mist interesting aspect of both is the tiling on the roofs and calligraphy (Chinese).,10,VE,Visit Evaluation
17889,Александр К,Fairy Stream,3,ru,17889.c,though there are some attractive images.,10,VE,Visit Evaluation
24624,Gerard1106,Hoa Lo Prison,3,en,24624.c,The perspective on events related to the war and the lives of prisoners is recounted with precision.,12,HL,Historical Learning
4783,Norsa'adah,Ben Thanh Market,2,en,4783.d,I got cheated here.,10,VE,Visit Evaluation
12740,Elaine H,Cat Cat Village,5,en,12740.b,"3 km from Sapa, lots of steps down to the village passing all the little eating shops, taking in the sights and sounds, plenty of souvenirs.",5,LC,Local Consumption
62630,MDayagi,VinWonders Nha Trang,2,en,62630.c,but nobody inform guests in advanced.,10,VE,Visit Evaluation
27493,Amity Yoga,Hue Imperial City,5,vi,27493.a,So those of you who want to walk can hire electric cars around the palace for 300k per person.,1,TC,Travel Costs
819,RichardS069,An Bang Beach,3,en,819.f,When I asked how much she said don’t worry if you buy something from us its free.,10,VE,Visit Evaluation
2412,Chase B,Ba Na Hills,5,en,2412.c,"A must is to walk the Golden Bridge and if there, try the Italian Restuarant, great pizzas.",4,CA,Cultural Attractions
63949,Benten,VinWonders Phu Quoc,4,ja,63949.e,It's not a good idea to buy extra water.,1,TC,Travel Costs
18320,TourcoordinatorFI,Fairy Stream,2,en,18320.b,The most beautiful part is the colorful sand walls and vegetation around the creek.,9,CT,Coastal Tourism
54562,Josiane G,Temple Of Literature,3,en,54562.a,It's worth visiting; it's very clean and well-maintained.,10,VE,Visit Evaluation
